rider_id,fullname,team,birthdate,country,height,weight,rider_url,rdr,pps_one_day,pps_gc,pps_time_trial,pps_sprint,pps_climber
79495aa99ff04d7e9b57991563e8f050,VANDENBERGH Stijn,,1984-04-25,belgium,2.960105346321007,2.783850282546914,https://www.procyclingstats.com/rider/stijn-vandenbergh,{},1275,544,25,772,110
18b42bf9c27ac6f17985d1f702544a14,VENTURINI Clément,ag2r citroën team,1993-10-16,france,-2.4623668465156388,-1.3698091890081463,https://www.procyclingstats.com/rider/clement-venturini,"{'PCS Ranking': '357', 'UCI World Ranking': '602'}",652,398,61,1767,397
84850603ceca3d39ce9583ce3f7727fe,GOUGEARD Alexis,ag2r citroën team,1993-03-05,france,-0.7080376076567226,0.2277521462053385,https://www.procyclingstats.com/rider/alexis-gougeard,"{'PCS Ranking': '631', 'UCI World Ranking': '1145', 'Specials | All Time Ranking': '1414'}",532,590,538,532,274
f9d87423458804cce651b4f56b9e3c4f,BAGDONAS Gediminas,,1985-12-26,lithuania,0.7273226786823904,1.5058012143761264,https://www.procyclingstats.com/rider/gediminas-bagdonas,{},674,362,566,1098,94
1448f67717904f26ed15de4c2febde6e,PARET-PEINTRE Aurélien,ag2r citroën team,1996-02-27,france,0.567838202422489,-0.7307846549227524,https://www.procyclingstats.com/rider/aurelien-paret-peintre,"{'PCS Ranking': '61', 'UCI World Ranking': '83'}",464,686,73,186,594
ddfffd36cb328e8447bb65545f6d27ff,GODON Dorian,ag2r citroën team,1996-05-25,france,1.5247450599818941,0.707020546769384,https://www.procyclingstats.com/rider/dorian-godon,"{'PCS Ranking': '77', 'UCI World Ranking': '60'}",746,195,145,443,516
d2135834df985bd0fc574daf1ad6214e,GASTAUER Ben,ag2r citroën team,1987-11-14,luxembourg,1.5247450599818941,0.707020546769384,https://www.procyclingstats.com/rider/ben-gastauer,"{'PCS Ranking': '1337', 'UCI World Ranking': '3212'}",268,757,142,158,211
10ace5e07a0ed1cafb0aab378d690de8,WARBASSE Larry,ag2r citroën team,1990-06-28,united states,0.4083537261625875,-0.2515162543587069,https://www.procyclingstats.com/rider/lawrence-warbasse,"{'PCS Ranking': '553', 'UCI World Ranking': '815'}",205,696,311,79,496
988d932fd42ee1ae2097d20824d7b5b9,PETERS Nans,ag2r citroën team,1994-03-12,france,-0.5485531313968212,0.2277521462053385,https://www.procyclingstats.com/rider/nans-peters,"{'PCS Ranking': '929', 'UCI World Ranking': '1169'}",310,261,61,135,484
1c8c026bc4e604f7bb7203618b81c0e4,DUVAL Julien,ag2r citroën team,1990-05-27,france,-0.2295841788770183,-0.09176012083735843,https://www.procyclingstats.com/rider/julien-duval,"{'PCS Ranking': '1411', 'UCI World Ranking': '1614'}",637,120,35,710,46
76a7487123489b17604322484337341d,CHAMPOUSSIN Clément,ag2r citroën team,1998-05-29,france,-0.07009970261711684,-1.2100530554867979,https://www.procyclingstats.com/rider/clement-champoussin,"{'PCS Ranking': '99', 'UCI World Ranking': '114'}",238,325,53,214,570
c20402d945a657e7150372db5f0bcb28,JAUREGUI Quentin,b&b hotels p/b ktm,1994-04-22,france,-0.7080376076567226,-1.3698091890081463,https://www.procyclingstats.com/rider/quentin-jauregui,"{'PCS Ranking': '1888', 'UCI World Ranking': '3180'}",514,152,0,408,136
46740de971aadd1b1c24434b01946f96,DENZ Nico,team dsm,1994-02-15,germany,0.4083537261625875,0.387508279726687,https://www.procyclingstats.com/rider/nico-denz,"{'PCS Ranking': '563', 'UCI World Ranking': '1316'}",331,247,148,280,101
564106eb4ecf98fe9acc094fa8438c64,BOUCHARD Geoffrey,ag2r citroën team,1992-04-01,france,-0.5485531313968212,-0.7307846549227524,https://www.procyclingstats.com/rider/geoffrey-bouchard,"{'PCS Ranking': '117', 'UCI World Ranking': '147'}",87,359,1,82,457
14ff412fd23fcaf5a5311b10b38e4e98,DOMONT Axel,,1990-08-07,france,-0.2295841788770183,-0.5710285214014038,https://www.procyclingstats.com/rider/axel-domont,{},84,228,1,67,266
254995c49bc611af6cbfed395a4d345b,BIDARD François,ag2r citroën team,1992-03-19,france,-0.07009970261711684,-0.5710285214014038,https://www.procyclingstats.com/rider/francois-bidard,"{'PCS Ranking': '1298', 'UCI World Ranking': '2037'}",84,275,6,39,316
417c0bab66a2f6f22e2bc35e168beb4d,CHEVRIER Clément,,1992-06-29,france,-0.5485531313968212,-2.0088337230935402,https://www.procyclingstats.com/rider/clement-chevrier,{},57,248,3,39,115
e2fe4607fcc6d1c458fcecd63c1ba4e0,JORGENSON Matteo,movistar team,1999-07-01,united states,1.5247450599818941,-0.5710285214014038,https://www.procyclingstats.com/rider/matteo-jorgenson,"{'PCS Ranking': '249', 'UCI World Ranking': '372'}",67,175,15,24,138
1a3c4674d7e4ac5c0f02e4b0487de50c,HÄNNINEN Jaakko,ag2r citroën team,1997-04-16,finland,-0.5485531313968212,-1.5295653225294947,https://www.procyclingstats.com/rider/jaakko-hanninen,"{'PCS Ranking': '768', 'UCI World Ranking': '866'}",139,63,0,52,45
76a5172ab7d12b3d8c7f813c10df8ef2,JULLIEN Anthony,ag2r citroën team,1998-03-05,france,-0.38906865513691974,0.5472644132480354,https://www.procyclingstats.com/rider/anthony-jullien,"{'PCS Ranking': '1281', 'UCI World Ranking': '1556'}",27,5,0,43,0
62fd413ceb83cb2f1a895357e6599e35,FUGLSANG Jakob,astana - premier tech,1985-03-22,denmark,0.0893847736427846,-0.5710285214014038,https://www.procyclingstats.com/rider/jakob-fuglsang,"{'PCS Ranking': '111', 'UCI World Ranking': '97', 'Specials | All Time Ranking': '153'}",3322,6270,1619,928,5924
f283c6de37523df7b9b9356a99c3ead9,SÁNCHEZ Luis León,astana - premier tech,1983-11-24,spain,0.8868071549422919,0.707020546769384,https://www.procyclingstats.com/rider/luis-leon-sanchez,"{'PCS Ranking': '194', 'UCI World Ranking': '151', 'Specials | All Time Ranking': '172'}",1813,5434,2872,2337,3399
0c7a5bbdfb5abac3675d0969e5e6c42c,IZAGIRRE Ion,astana - premier tech,1989-02-04,spain,-1.186491036436427,-1.3698091890081463,https://www.procyclingstats.com/rider/ion-izagirre,"{'PCS Ranking': '48', 'UCI World Ranking': '56', 'Specials | All Time Ranking': '386'}",1241,4619,2726,292,3666
16143bae805c965801fc0b2602852dfb,LÓPEZ Miguel Ángel,,1994-02-04,colombia,-2.62185132277554,-1.5295653225294947,https://www.procyclingstats.com/rider/miguel-angel-lopez,"{'PCS Ranking': '69', 'UCI World Ranking': '92', 'Specials | All Time Ranking': '357'}",322,3349,480,226,3730
5ead3f244d90b5519e4b45670c8eb439,LUTSENKO Alexey,astana - premier tech,1992-09-07,kazakhstan,-1.0270065601765255,0.8667766802907324,https://www.procyclingstats.com/rider/aleksey-lutsenko,"{'PCS Ranking': '42', 'UCI World Ranking': '39', 'Specials | All Time Ranking': '393'}",1584,2386,780,1156,2048
8ca4cfaf07a8e357bbcfbffbf2061b25,IZAGIRRE Gorka,astana - premier tech,1987-10-07,spain,-0.7080376076567226,-0.4112723878800554,https://www.procyclingstats.com/rider/gorka-izagirre,"{'PCS Ranking': '252', 'UCI World Ranking': '405', 'Specials | All Time Ranking': '958'}",1277,2161,717,558,2080
c9356870b793075cb831c046281587c8,BILBAO Pello,bahrain - victorious,1990-02-25,spain,-1.0270065601765255,-1.3698091890081463,https://www.procyclingstats.com/rider/pello-bilbao,"{'PCS Ranking': '50', 'UCI World Ranking': '63', 'Specials | All Time Ranking': '1095'}",745,2321,751,691,2826
5b37d6991dfc26270f3f96e1cd520030,CORT Magnus,ef education - nippo,1993-01-16,denmark,0.4083537261625875,-0.09176012083735843,https://www.procyclingstats.com/rider/magnus-cort-nielsen,"{'PCS Ranking': '65', 'UCI World Ranking': '106', 'Specials | All Time Ranking': '725'}",876,746,417,2348,1024
1b091367677b226013a359f0bc6956be,CATALDO Dario,movistar team,1985-03-17,italy,-0.8675220839166241,-0.7307846549227524,https://www.procyclingstats.com/rider/dario-cataldo,"{'PCS Ranking': '592', 'UCI World Ranking': '1006', 'Specials | All Time Ranking': '1573'}",633,1577,1149,690,1716
6bce92f8065d9b6201608af5a0e699bc,VILLELLA Davide,movistar team,1991-06-27,italy,0.24886924990268605,-0.4112723878800554,https://www.procyclingstats.com/rider/davide-villella,"{'PCS Ranking': '246', 'UCI World Ranking': '197'}",1073,836,91,348,888
c7caa36e6529ae1280e937c78ce7a422,KUDUS Merhawi,astana - premier tech,1994-01-23,eritrea,-1.186491036436427,-1.6893214560508432,https://www.procyclingstats.com/rider/merhawi-kudus,"{'PCS Ranking': '211', 'UCI World Ranking': '166'}",372,1255,179,276,995
a7e90076e9f7b12e8d8b37e183e04318,ZEITS Andrey,team bikeexchange,1986-12-14,kazakhstan,1.3652605837219927,0.707020546769384,https://www.procyclingstats.com/rider/andrey-zeits,"{'PCS Ranking': '459', 'UCI World Ranking': '645'}",259,1335,125,160,587
71256756ed20e0fb8b6ae243e570de73,FRAILE Omar,astana - premier tech,1990-07-17,spain,0.4083537261625875,0.5472644132480354,https://www.procyclingstats.com/rider/omar-fraile,"{'PCS Ranking': '327', 'UCI World Ranking': '314', 'Specials | All Time Ranking': '1761'}",358,484,161,235,1210
d1ffbf8a1382db49d05eb3c864707086,BALLERINI Davide,deceuninck - quick step,1994-09-21,italy,0.4083537261625875,1.346045080854778,https://www.procyclingstats.com/rider/davide-ballerini,"{'PCS Ranking': '103', 'UCI World Ranking': '124', 'Specials | All Time Ranking': '1471'}",1008,129,112,1235,371
49514b6c513fcc0f85a879088fb0f2ce,HIRT Jan,intermarché - wanty - gobert matériaux,1991-01-21,czech republic,0.0893847736427846,-1.0502969219654492,https://www.procyclingstats.com/rider/jan-hirt,"{'PCS Ranking': '388', 'UCI World Ranking': '608'}",127,1038,25,136,1102
43ef20e6e4e4fb9d39470962c586457f,BOARO Manuele,astana - premier tech,1987-03-12,italy,-1.186491036436427,-0.7307846549227524,https://www.procyclingstats.com/rider/manuele-boaro,"{'PCS Ranking': '774', 'UCI World Ranking': '2353'}",232,821,1258,361,298
9e1d8f256e98de2ffb0fff776753c4e1,GRUZDEV Dmitriy,astana - premier tech,1986-03-13,kazakhstan,0.7273226786823904,1.5058012143761264,https://www.procyclingstats.com/rider/dmitriy-gruzdev,"{'PCS Ranking': '607', 'UCI World Ranking': '3457'}",261,696,753,305,26
2894c7b1819ab3a620b84e1aeeed01f5,HOULE Hugo,astana - premier tech,1990-09-27,canada,0.24886924990268605,0.5472644132480354,https://www.procyclingstats.com/rider/hugo-houle,"{'PCS Ranking': '303', 'UCI World Ranking': '357'}",513,555,617,238,306
01fbe718f1a27a70c24fb6b256a3e730,DE VREESE Laurens,alpecin-fenix,1988-09-29,belgium,1.5247450599818941,1.5058012143761264,https://www.procyclingstats.com/rider/laurens-de-vreese,"{'PCS Ranking': '1338', 'UCI World Ranking': '1610'}",749,338,5,572,94
61bcf7ce30dde81b7d72b17c0bc7f1db,GIDICH Yevgeniy,astana - premier tech,1996-05-19,kazakhstan,-0.2295841788770183,0.06799601268399004,https://www.procyclingstats.com/rider/yevgeniy-gidich,"{'PCS Ranking': '906', 'UCI World Ranking': '615'}",222,469,20,1114,246
8de223d914f3de01f32d7f468c07b795,STALNOV Nikita,astana - premier tech,1991-09-14,kazakhstan,-0.7080376076567226,-0.8905407884441008,https://www.procyclingstats.com/rider/nikita-stalnov,"{'PCS Ranking': '1246', 'UCI World Ranking': '2985'}",79,327,47,305,176
b61753c582fc11a5a8f4dd22424935e0,FOMINYKH Daniil,almaty cycling team,1991-08-28,kazakhstan,0.7273226786823904,0.2277521462053385,https://www.procyclingstats.com/rider/daniil-fominykh,"{'PCS Ranking': '940', 'UCI World Ranking': '910'}",76,178,385,50,73
3c87d60261042b6f9a79cc6d635eb60d,BIZHIGITOV Zhandos,,1991-06-10,kazakhstan,1.843714012501697,1.1862889473334293,https://www.procyclingstats.com/rider/zhandos-bizhigitov,{},137,196,165,272,60
95033e991055fc1570462f27d129f97b,PRONSKIY Vadim,astana - premier tech,1998-06-04,kazakhstan,-1.186491036436427,-1.6893214560508432,https://www.procyclingstats.com/rider/vadim-pronskiy,"{'PCS Ranking': '487', 'UCI World Ranking': '543'}",36,313,48,75,180
d7eaadc9d61085e73b3ef880f105bb2c,GREGAARD Jonas,astana - premier tech,1996-07-30,denmark,0.8868071549422919,-0.4112723878800554,https://www.procyclingstats.com/rider/jonas-gregaard,"{'PCS Ranking': '577', 'UCI World Ranking': '732'}",83,227,7,136,144
9894597407f3a5f3bebbbcafd8aaed99,BOHÓRQUEZ Hernando,,1992-06-22,colombia,-0.38906865513691974,-0.09176012083735843,https://www.procyclingstats.com/rider/hernando-bohorquez,{'UCI World Ranking': '3377'},89,143,31,37,70
8ecdb7ba646b001e77ea2102c864978f,CONTRERAS Rodrigo,astana - premier tech,1994-06-02,colombia,-0.07009970261711684,-0.09176012083735843,https://www.procyclingstats.com/rider/rodrigo-contreras,"{'PCS Ranking': '714', 'UCI World Ranking': '1198'}",10,134,211,46,121
d0574802e3a5e660897ade13f2533bf7,NATAROV Yuriy,astana - premier tech,1996-12-28,kazakhstan,0.8868071549422919,-0.09176012083735843,https://www.procyclingstats.com/rider/yuriy-natarov,"{'PCS Ranking': '722', 'UCI World Ranking': '701'}",39,160,101,36,50
097ad8754bac3dad4fb4f29a29129351,ZAKHAROV Artyom,astana - premier tech,1991-10-27,kazakhstan,-0.2295841788770183,0.2277521462053385,https://www.procyclingstats.com/rider/artyom-zakharov,"{'PCS Ranking': '939', 'UCI World Ranking': '678'}",57,52,94,44,13
715ae247485177c1f4d4d602d043b19d,NIBALI Vincenzo,trek - segafredo,1984-11-14,italy,0.0893847736427846,-0.5710285214014038,https://www.procyclingstats.com/rider/vincenzo-nibali,"{'PCS Ranking': '114', 'UCI World Ranking': '135', 'Specials | All Time Ranking': '35'}",4659,9488,3713,1379,9554
59a415a478784113594db9e93af81728,POZZOVIVO Domenico,team qhubeka nexthash,1982-11-30,italy,-2.4623668465156388,-2.4881021236575855,https://www.procyclingstats.com/rider/domenico-pozzovivo,"{'PCS Ranking': '247', 'UCI World Ranking': '239', 'Specials | All Time Ranking': '493'}",2372,5871,815,889,6304
df6c6c84c2e4d1289c2d62f15c4f5ec4,COLBRELLI Sonny,bahrain - victorious,1990-05-17,italy,-0.7080376076567226,0.8667766802907324,https://www.procyclingstats.com/rider/sonny-colbrelli,"{'PCS Ranking': '6', 'UCI World Ranking': '5', 'Specials | All Time Ranking': '183'}",5231,1162,142,4158,1694
f91fee92ec50e1574bd4c5fe3e2e18d2,DENNIS Rohan,ineos grenadiers,1990-05-28,australia,0.24886924990268605,0.5472644132480354,https://www.procyclingstats.com/rider/rohan-dennis,"{'PCS Ranking': '129', 'UCI World Ranking': '133', 'Specials | All Time Ranking': '221'}",46,2592,5896,303,1149
b6f4b12778aecc45ed39b3528f709b05,HAUSSLER Heinrich,bahrain - victorious,1984-02-25,australia,0.0893847736427846,0.8667766802907324,https://www.procyclingstats.com/rider/heinrich-haussler,"{'PCS Ranking': '271', 'UCI World Ranking': '179', 'Specials | All Time Ranking': '615'}",2936,824,276,4320,292
deee9c168bc3e910af38e3f077f338dd,CARUSO Damiano,bahrain - victorious,1987-10-12,italy,-0.2295841788770183,-0.2515162543587069,https://www.procyclingstats.com/rider/damiano-caruso,"{'PCS Ranking': '38', 'UCI World Ranking': '37', 'Specials | All Time Ranking': '941'}",766,3283,889,986,3422
329381fc58d6fbbeb8912537a0751910,TEUNS Dylan,bahrain - victorious,1992-03-01,belgium,0.0893847736427846,-0.7307846549227524,https://www.procyclingstats.com/rider/dylan-teuns,"{'PCS Ranking': '68', 'UCI World Ranking': '103', 'Specials | All Time Ranking': '701'}",1165,2086,456,750,2311
126338208f033407518d46e0fa6e8440,BOLE Grega,,1985-08-13,slovenia,-0.5485531313968212,0.06799601268399004,https://www.procyclingstats.com/rider/grega-bole,{'Specials | All Time Ranking': '667'},1889,1149,169,2828,768
d9a29cc32de5915d4ceb2c548e35d5a9,MOHORIČ Matej,bahrain - victorious,1994-10-19,slovenia,0.7273226786823904,0.5472644132480354,https://www.procyclingstats.com/rider/matej-mohoric,"{'PCS Ranking': '13', 'UCI World Ranking': '12', 'Specials | All Time Ranking': '633'}",1488,1335,241,725,1558
a5572c80cbfeedbdbf31ac9ba63ff6e2,ARASHIRO Yukiya,bahrain - victorious,1984-09-22,japan,-1.6649444652161314,-0.7307846549227524,https://www.procyclingstats.com/rider/yukiya-arashiro,"{'PCS Ranking': '492', 'UCI World Ranking': '1505', 'Specials | All Time Ranking': '1584'}",1260,1166,122,1314,344
adf3c720bb0193b1ba7f742b1ed9b2d8,SIEBERG Marcel,bahrain - victorious,1982-04-30,germany,2.8006208700611057,1.8253134814188232,https://www.procyclingstats.com/rider/marcel-sieberg,{'PCS Ranking': '1020'},1529,523,353,1718,92
b2a6130da47efd8e9946728441f7f16f,BAUHAUS Phil,bahrain - victorious,1994-07-08,germany,0.567838202422489,0.387508279726687,https://www.procyclingstats.com/rider/phil-bauhaus,"{'PCS Ranking': '142', 'UCI World Ranking': '286', 'Specials | All Time Ranking': '1364'}",579,170,1,2160,139
2cb0fd6e128b820ed6c15b0cf9bfdec6,TRATNIK Jan,bahrain - victorious,1990-02-23,slovenia,-1.186491036436427,-0.2515162543587069,https://www.procyclingstats.com/rider/jan-tratnik,"{'PCS Ranking': '159', 'UCI World Ranking': '334', 'Specials | All Time Ranking': '1634'}",384,643,1536,958,471
e3e8323c1a64ee97e3cdef7ce8114160,AGNOLI Valerio,,1985-01-06,italy,-0.38906865513691974,0.5472644132480354,https://www.procyclingstats.com/rider/valerio-agnoli,{},577,696,12,453,402
4643a104ae89cc869e4cbbf0fc64ccd0,KOREN Kristijan,,1986-11-25,slovenia,0.4083537261625875,0.5472644132480354,https://www.procyclingstats.com/rider/kristijan-koren,"{'PCS Ranking': '2057', 'UCI World Ranking': '1531'}",707,550,387,468,226
18c890120d1cb4dd153f9e2745159e93,GARCÍA CORTINA Iván,movistar team,1995-11-20,spain,0.4083537261625875,1.346045080854778,https://www.procyclingstats.com/rider/ivan-garcia-cortina,"{'PCS Ranking': '177', 'UCI World Ranking': '193'}",704,247,108,860,512
76100d019e8ddb6a0a214957e932fc7c,PERNSTEINER Hermann,bahrain - victorious,1990-08-07,austria,-1.9839134177359343,-2.1685898566148887,https://www.procyclingstats.com/rider/hermann-pernsteiner,"{'PCS Ranking': '438', 'UCI World Ranking': '503'}",183,874,43,18,862
2a459b52f5e5130d07b1da2d22e389f5,PADUN Mark,bahrain - victorious,1996-07-06,ukraine,0.24886924990268605,-1.3698091890081463,https://www.procyclingstats.com/rider/mark-padun,"{'PCS Ranking': '191', 'UCI World Ranking': '206'}",121,387,36,163,618
c89bba800987e3fb94a8bfe05c961a02,WANG Meiyin,hengxiang cycling team,1988-12-26,china,0.24886924990268605,0.2277521462053385,https://www.procyclingstats.com/rider/meiyin-wang,{},67,453,111,266,81
a12ac7790df91c7b2f8df8f0c88af49f,PIBERNIK Luka,,1993-10-23,slovenia,-0.5485531313968212,-1.3698091890081463,https://www.procyclingstats.com/rider/luka-pibernik,{},354,194,38,276,86
2be10e9276fcbb0770f7990ccdf0f290,FENG Chun Kai,bahrain - victorious,1988-11-02,taiwan,-1.6649444652161314,0.06799601268399004,https://www.procyclingstats.com/rider/chun-kai-feng,{},169,123,271,388,31
6acec199427933fa985d68bfddd501fc,NOVAK Domen,bahrain - victorious,1995-07-12,slovenia,0.0893847736427846,0.2277521462053385,https://www.procyclingstats.com/rider/domen-novak,"{'PCS Ranking': '1345', 'UCI World Ranking': '2119'}",39,257,26,44,129
2306dbf1fefdb995559502c03b56c6ce,WILLIAMS Stephen,bahrain - victorious,1996-06-09,great britain,0.4083537261625875,-1.5295653225294947,https://www.procyclingstats.com/rider/stephen-williams,"{'PCS Ranking': '285', 'UCI World Ranking': '337'}",54,162,5,100,80
dc2be2c5a41dc384a3a67abc23584552,NIBALI Antonio,trek - segafredo,1992-09-23,italy,-0.07009970261711684,-0.5710285214014038,https://www.procyclingstats.com/rider/antonio-nibali,"{'PCS Ranking': '757', 'UCI World Ranking': '1458'}",28,175,0,12,110
4630fd16e1320f21d45038b6f3f3cff2,GAROSIO Andrea,bardiani-csf-faizanè,1993-12-06,italy,-0.8675220839166241,-1.6893214560508432,https://www.procyclingstats.com/rider/andrea-garosio,"{'PCS Ranking': '657', 'UCI World Ranking': '655'}",100,56,4,31,74
a5a67daf5856a954ff7bfc393eb86655,SAGAN Peter,bora - hansgrohe,1990-01-26,slovakia,0.567838202422489,1.5058012143761264,https://www.procyclingstats.com/rider/peter-sagan,"{'PCS Ranking': '35', 'UCI World Ranking': '55', 'Specials | All Time Ranking': '17'}",9134,1681,1301,14148,4355
83114f808ffbd1f62c0489b46a166623,MAJKA Rafał,uae-team emirates,1989-09-12,poland,-1.186491036436427,-1.0502969219654492,https://www.procyclingstats.com/rider/rafal-majka,"{'PCS Ranking': '157', 'UCI World Ranking': '188', 'Specials | All Time Ranking': '442'}",1113,4500,860,212,5959
03d6785dae882ea3a34db04148cbe0c7,BENNETT Sam,deceuninck - quick step,1990-10-16,ireland,-0.38906865513691974,0.707020546769384,https://www.procyclingstats.com/rider/sam-bennett,"{'PCS Ranking': '80', 'UCI World Ranking': '81', 'Specials | All Time Ranking': '210'}",2073,299,25,6312,415
92f0940682bae1cc9b9deeb2aa661b15,ACKERMANN Pascal,bora - hansgrohe,1994-01-17,germany,-0.07009970261711684,1.5058012143761264,https://www.procyclingstats.com/rider/pascal-ackermann,"{'PCS Ranking': '36', 'UCI World Ranking': '50', 'Specials | All Time Ranking': '262'}",2803,236,66,3748,527
45920db9a8da333ed97aa9fdb8f485a2,DRUCKER Jempy,"cofidis, solutions crédits",1986-09-03,luxembourg,0.24886924990268605,1.0265328138120808,https://www.procyclingstats.com/rider/jean-pierre-drucker,"{'PCS Ranking': '699', 'UCI World Ranking': '576', 'Specials | All Time Ranking': '1043'}",2374,630,623,3444,234
1107013f30a1720c134ade06038ee26d,SCHACHMANN Maximilian,bora - hansgrohe,1994-01-09,germany,0.4083537261625875,0.2277521462053385,https://www.procyclingstats.com/rider/maximilian-schachmann,"{'PCS Ranking': '40', 'UCI World Ranking': '22', 'Specials | All Time Ranking': '634'}",1240,1476,1108,272,1974
8319921b0412061c67175d5c65c67e11,KONRAD Patrick,bora - hansgrohe,1991-10-13,austria,-0.07009970261711684,-0.5710285214014038,https://www.procyclingstats.com/rider/patrick-konrad,"{'PCS Ranking': '67', 'UCI World Ranking': '91', 'Specials | All Time Ranking': '1790'}",1012,1975,431,344,2654
84bef60b7d962a0744bc03c31e549ef7,FORMOLO Davide,uae-team emirates,1992-10-25,italy,0.0893847736427846,-1.0502969219654492,https://www.procyclingstats.com/rider/davide-formolo,"{'PCS Ranking': '147', 'UCI World Ranking': '165', 'Specials | All Time Ranking': '1463'}",1016,2015,166,244,2549
18f51c9ff3092f5e239a46741c98747a,BUCHMANN Emanuel,bora - hansgrohe,1992-11-18,germany,0.0893847736427846,-1.5295653225294947,https://www.procyclingstats.com/rider/emanuel-buchmann,"{'PCS Ranking': '302', 'UCI World Ranking': '368', 'Specials | All Time Ranking': '1595'}",628,2367,232,75,2438
4b87799c66182b2c474e5b28c31b68cd,OSS Daniel,bora - hansgrohe,1987-01-13,italy,1.5247450599818941,1.0265328138120808,https://www.procyclingstats.com/rider/daniel-oss,"{'PCS Ranking': '516', 'UCI World Ranking': '1629', 'Specials | All Time Ranking': '1514'}",1217,660,417,1477,400
d7e19a4f12a14a449d21900e818770ce,BURGHARDT Marcus,bora - hansgrohe,1983-06-30,germany,1.3652605837219927,1.0265328138120808,https://www.procyclingstats.com/rider/marcus-burghardt,"{'PCS Ranking': '523', 'UCI World Ranking': '552', 'Specials | All Time Ranking': '1608'}",1610,722,180,1159,204
4e5f0c15e8037401f98fb08fbab46110,GATTO Oscar,,1985-01-01,italy,-1.0270065601765255,-0.2515162543587069,https://www.procyclingstats.com/rider/oscar-gatto,{'Specials | All Time Ranking': '1111'},1641,558,70,1956,432
